date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,precipitation_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,city,latitude,longitude,rain_lag_1d,rain_lag_3d,rain_lag_7d,wind_change,temp_change,month,is_cyclone_season
2019-01-01,33.7,21.8,26.4,0.0,0.0,0.0,21.6,42.5,72,Mangalore,12.9141,74.856,,,,,,1,0
2019-01-02,34.0,21.0,25.8,0.0,0.0,0.0,20.9,43.9,110,Mangalore,12.9141,74.856,0.0,0.0,0.0,-0.7000000000000028,-0.5999999999999979,1,0
2019-01-03,32.5,20.5,25.4,0.0,0.0,0.0,19.7,43.9,49,Mangalore,12.9141,74.856,0.0,0.0,0.0,-1.1999999999999993,-0.40000000000000213,1,0
2019-01-04,34.0,20.0,26.3,0.0,0.0,0.0,17.7,36.4,83,Mangalore,12.9141,74.856,0.0,0.0,0.0,-2.0,0.9000000000000021,1,0
2019-01-05,34.8,20.7,26.1,0.0,0.0,0.0,18.8,41.4,102,Mangalore,12.9141,74.856,0.0,0.0,0.0,1.1000000000000014,-0.1999999999999993,1,0
2019-01-06,30.5,20.0,24.9,0.0,0.0,0.0,17.1,39.6,343,Mangalore,12.9141,74.856,0.0,0.0,0.0,-1.6999999999999993,-1.2000000000000028,1,0
2019-01-07,33.0,19.9,25.6,0.0,0.0,0.0,18.1,42.1,151,Mangalore,12.9141,74.856,0.0,0.0,0.0,1.0,0.7000000000000028,1,0
2019-01-08,32.0,21.7,25.9,0.0,0.0,0.0,17.3,40.0,358,Mangalore,12.9141,74.856,0.0,0.0,0.0,-0.8000000000000007,0.29999999999999716,1,0
2019-01-09,31.8,20.0,25.4,0.0,0.0,0.0,17.4,39.2,138,Mangalore,12.9141,74.856,0.0,0.0,0.0,0.09999999999999787,-0.5,1,0
2019-01-10,30.7,20.0,25.3,0.0,0.0,0.0,16.6,37.8,168,Mangalore,12.9141,74.856,0.0,0.0,0.0,-0.7999999999999972,-0.09999999999999787,1,0
2019-01-11,30.9,21.5,25.6,0.0,0.0,0.0,15.3,36.0,286,Mangalore,12.9141,74.856,0.0,0.0,0.0,-1.3000000000000007,0.3000000000000007,1,0
2019-01-12,30.3,22.0,25.9,0.0,0.0,0.0,15.8,37.8,347,Mangalore,12.9141,74.856,0.0,0.0,0.0,0.5,0.29999999999999716,1,0
2019-01-13,32.0,21.0,26.1,0.0,0.0,0.0,19.1,43.9,165,Mangalore,12.9141,74.856,0.0,0.0,0.0,3.3000000000000007,0.20000000000000284,1,0
2019-01-14,33.7,20.5,25.9,0.0,0.0,0.0,16.9,39.2,145,Mangalore,12.9141,74.856,0.0,0.0,0.0,-2.200000000000003,-0.20000000000000284,1,0
2019-01-15,33.8,20.0,25.6,0.0,0.0,0.0,17.6,41.0,106,Mangalore,12.9141,74.856,0.0,0.0,0.0,0.7000000000000028,-0.29999999999999716,1,0
2019-01-16,34.0,20.0,25.8,0.0,0.0,0.0,18.9,41.0,70,Mangalore,12.9141,74.856,0.0,0.0,0.0,1.2999999999999972,0.1999999999999993,1,0
2019-01-17,33.1,19.5,25.6,0.0,0.0,0.0,18.1,40.3,79,Mangalore,12.9141,74.856,0.0,0.0,0.0,-0.7999999999999972,-0.1999999999999993,1,0
2019-01-18,32.2,20.1,25.3,0.0,0.0,0.0,17.7,40.3,181,Mangalore,12.9141,74.856,0.0,0.0,0.0,-0.40000000000000213,-0.3000000000000007,1,0
2019-01-19,31.9,20.5,25.4,0.0,0.0,0.0,17.9,40.7,37,Mangalore,12.9141,74.856,0.0,0.0,0.0,0.1999999999999993,0.09999999999999787,1,0
2019-01-20,33.1,19.8,26.0,0.0,0.0,0.0,17.3,38.9,98,Mangalore,12.9141,74.856,0.0,0.0,0.0,-0.5999999999999979,0.6000000000000014,1,0
2019-01-21,30.0,20.5,24.9,0.0,0.0,0.0,15.0,35.3,359,Mangalore,12.9141,74.856,0.0,0.0,0.0,-2.3000000000000007,-1.1000000000000014,1,0
2019-01-22,29.2,21.1,25.0,0.0,0.0,0.0,15.3,35.6,318,Mangalore,12.9141,74.856,0.0,0.0,0.0,0.3000000000000007,0.10000000000000142,1,0
2019-01-23,29.8,22.0,25.7,0.0,0.0,0.0,21.0,46.4,336,Mangalore,12.9141,74.856,0.0,0.0,0.0,5.699999999999999,0.6999999999999993,1,0
2019-01-24,29.4,22.5,25.8,0.3,0.3,2.0,21.5,47.5,336,Mangalore,12.9141,74.856,0.0,0.0,0.0,0.5,0.10000000000000142,1,0
2019-01-25,29.5,22.9,25.7,0.1,0.1,1.0,22.0,48.2,337,Mangalore,12.9141,74.856,0.3,0.09999999999999999,0.04285714285714286,0.5,-0.10000000000000142,1,0
2019-01-26,29.0,22.8,25.5,0.0,0.0,0.0,18.1,41.0,337,Mangalore,12.9141,74.856,0.1,0.13333333333333333,0.05714285714285715,-3.8999999999999986,-0.1999999999999993,1,0
2019-01-27,29.1,21.6,25.1,0.0,0.0,0.0,18.6,38.2,336,Mangalore,12.9141,74.856,0.0,0.13333333333333333,0.05714285714285715,0.5,-0.3999999999999986,1,0
2019-01-28,29.6,19.4,25.0,0.0,0.0,0.0,16.2,37.4,308,Mangalore,12.9141,74.856,0.0,0.03333333333333333,0.05714285714285715,-2.400000000000002,-0.10000000000000142,1,0
2019-01-29,32.2,21.6,26.3,0.0,0.0,0.0,18.0,40.7,20,Mangalore,12.9141,74.856,0.0,0.0,0.05714285714285715,1.8000000000000007,1.3000000000000007,1,0
2019-01-30,32.2,21.9,26.5,0.0,0.0,0.0,20.4,43.9,150,Mangalore,12.9141,74.856,0.0,0.0,0.05714285714285715,2.3999999999999986,0.1999999999999993,1,0
2019-01-31,31.5,20.7,26.1,0.0,0.0,0.0,20.9,45.0,177,Mangalore,12.9141,74.856,0.0,0.0,0.05714285714285715,0.5,-0.3999999999999986,1,0
2019-02-01,31.6,22.1,26.2,0.0,0.0,0.0,18.0,41.0,248,Mangalore,12.9141,74.856,0.0,0.0,0.014285714285714287,-2.8999999999999986,0.09999999999999787,2,0
2019-02-02,32.0,21.9,26.2,0.0,0.0,0.0,18.5,41.0,259,Mangalore,12.9141,74.856,0.0,0.0,0.0,0.5,0.0,2,0
2019-02-03,31.3,21.0,26.0,0.0,0.0,0.0,16.6,37.8,191,Mangalore,12.9141,74.856,0.0,0.0,0.0,-1.8999999999999986,-0.1999999999999993,2,0
2019-02-04,32.8,21.4,26.5,0.0,0.0,0.0,19.6,45.0,179,Mangalore,12.9141,74.856,0.0,0.0,0.0,3.0,0.5,2,0
2019-02-05,33.3,22.8,27.4,0.0,0.0,0.0,18.1,41.4,214,Mangalore,12.9141,74.856,0.0,0.0,0.0,-1.5,0.8999999999999986,2,0
2019-02-06,30.6,22.8,26.8,0.0,0.0,0.0,16.3,36.7,264,Mangalore,12.9141,74.856,0.0,0.0,0.0,-1.8000000000000007,-0.5999999999999979,2,0
2019-02-07,30.9,24.2,27.3,0.0,0.0,0.0,20.7,42.5,327,Mangalore,12.9141,74.856,0.0,0.0,0.0,4.399999999999999,0.5,2,0
2019-02-08,30.1,24.1,26.9,0.0,0.0,0.0,24.7,52.2,332,Mangalore,12.9141,74.856,0.0,0.0,0.0,4.0,-0.40000000000000213,2,0
2019-02-09,31.4,23.6,27.0,0.0,0.0,0.0,17.7,35.6,321,Mangalore,12.9141,74.856,0.0,0.0,0.0,-7.0,0.10000000000000142,2,0
2019-02-10,30.6,23.0,26.6,0.0,0.0,0.0,16.2,38.9,325,Mangalore,12.9141,74.856,0.0,0.0,0.0,-1.5,-0.3999999999999986,2,0
2019-02-11,32.2,22.2,27.3,0.1,0.1,1.0,13.2,32.0,323,Mangalore,12.9141,74.856,0.0,0.0,0.0,-3.0,0.6999999999999993,2,0
2019-02-12,34.8,23.0,27.8,0.0,0.0,0.0,21.5,47.9,18,Mangalore,12.9141,74.856,0.1,0.03333333333333333,0.014285714285714287,8.3,0.5,2,0
2019-02-13,35.3,23.1,27.9,0.0,0.0,0.0,19.5,45.0,70,Mangalore,12.9141,74.856,0.0,0.03333333333333333,0.014285714285714287,-2.0,0.09999999999999787,2,0
2019-02-14,33.2,22.8,27.4,0.0,0.0,0.0,21.3,47.5,226,Mangalore,12.9141,74.856,0.0,0.03333333333333333,0.014285714285714287,1.8000000000000007,-0.5,2,0
2019-02-15,32.1,24.1,27.2,0.0,0.0,0.0,18.4,38.2,323,Mangalore,12.9141,74.856,0.0,0.0,0.014285714285714287,-2.900000000000002,-0.1999999999999993,2,0
2019-02-16,31.7,23.7,27.2,0.0,0.0,0.0,22.3,47.5,326,Mangalore,12.9141,74.856,0.0,0.0,0.014285714285714287,3.900000000000002,0.0,2,0
2019-02-17,31.1,22.6,26.7,0.0,0.0,0.0,22.9,49.7,330,Mangalore,12.9141,74.856,0.0,0.0,0.014285714285714287,0.5999999999999979,-0.5,2,0
2019-02-18,30.6,21.5,25.7,0.0,0.0,0.0,17.7,41.4,331,Mangalore,12.9141,74.856,0.0,0.0,0.014285714285714287,-5.199999999999999,-1.0,2,0
2019-02-19,30.0,19.6,25.2,0.0,0.0,0.0,15.5,37.4,319,Mangalore,12.9141,74.856,0.0,0.0,0.0,-2.1999999999999993,-0.5,2,0
2019-02-20,32.5,22.9,27.2,0.0,0.0,0.0,18.0,41.0,315,Mangalore,12.9141,74.856,0.0,0.0,0.0,2.5,2.0,2,0
2019-02-21,33.3,24.0,27.7,0.0,0.0,0.0,20.9,46.4,329,Mangalore,12.9141,74.856,0.0,0.0,0.0,2.8999999999999986,0.5,2,0
2019-02-22,37.3,22.0,28.2,0.0,0.0,0.0,18.4,41.4,82,Mangalore,12.9141,74.856,0.0,0.0,0.0,-2.5,0.5,2,0
2019-02-23,36.0,22.4,27.5,0.0,0.0,0.0,20.1,45.4,69,Mangalore,12.9141,74.856,0.0,0.0,0.0,1.7000000000000028,-0.6999999999999993,2,0
2019-02-24,33.4,21.4,26.8,0.0,0.0,0.0,20.4,47.2,326,Mangalore,12.9141,74.856,0.0,0.0,0.0,0.29999999999999716,-0.6999999999999993,2,0
2019-02-25,31.0,20.6,26.2,0.0,0.0,0.0,16.3,38.2,292,Mangalore,12.9141,74.856,0.0,0.0,0.0,-4.099999999999998,-0.6000000000000014,2,0
2019-02-26,30.7,23.1,26.6,0.0,0.0,0.0,20.0,44.3,321,Mangalore,12.9141,74.856,0.0,0.0,0.0,3.6999999999999993,0.40000000000000213,2,0
2019-02-27,30.4,21.5,26.1,0.0,0.0,0.0,20.4,42.5,323,Mangalore,12.9141,74.856,0.0,0.0,0.0,0.3999999999999986,-0.5,2,0
2019-02-28,31.6,23.2,27.0,0.0,0.0,0.0,22.2,46.1,332,Mangalore,12.9141,74.856,0.0,0.0,0.0,1.8000000000000007,0.8999999999999986,2,0
2019-03-01,32.2,22.4,26.9,0.0,0.0,0.0,22.8,48.2,332,Mangalore,12.9141,74.856,0.0,0.0,0.0,0.6000000000000014,-0.10000000000000142,3,0
2019-03-02,30.8,21.8,26.7,0.0,0.0,0.0,18.6,38.9,311,Mangalore,12.9141,74.856,0.0,0.0,0.0,-4.199999999999999,-0.1999999999999993,3,0
2019-03-03,30.7,23.6,27.1,0.0,0.0,0.0,22.5,48.2,327,Mangalore,12.9141,74.856,0.0,0.0,0.0,3.8999999999999986,0.40000000000000213,3,0
2019-03-04,30.9,23.2,27.1,0.0,0.0,0.0,20.0,45.0,324,Mangalore,12.9141,74.856,0.0,0.0,0.0,-2.5,0.0,3,0
2019-03-05,31.0,23.8,27.0,0.0,0.0,0.0,19.7,43.9,329,Mangalore,12.9141,74.856,0.0,0.0,0.0,-0.3000000000000007,-0.10000000000000142,3,0
2019-03-06,30.2,23.3,26.7,0.0,0.0,0.0,22.7,50.8,336,Mangalore,12.9141,74.856,0.0,0.0,0.0,3.0,-0.3000000000000007,3,0
2019-03-07,31.0,22.5,26.2,0.0,0.0,0.0,20.1,46.1,329,Mangalore,12.9141,74.856,0.0,0.0,0.0,-2.599999999999998,-0.5,3,0
2019-03-08,30.9,20.1,25.9,0.0,0.0,0.0,19.3,45.7,263,Mangalore,12.9141,74.856,0.0,0.0,0.0,-0.8000000000000007,-0.3000000000000007,3,0
2019-03-09,31.0,22.8,26.9,0.0,0.0,0.0,20.6,41.8,320,Mangalore,12.9141,74.856,0.0,0.0,0.0,1.3000000000000007,1.0,3,0
2019-03-10,31.0,23.2,27.3,0.2,0.2,2.0,16.1,39.2,252,Mangalore,12.9141,74.856,0.0,0.0,0.0,-4.5,0.40000000000000213,3,0
2019-03-11,31.2,24.9,27.9,0.1,0.1,1.0,17.0,37.4,312,Mangalore,12.9141,74.856,0.2,0.06666666666666667,0.028571428571428574,0.8999999999999986,0.5999999999999979,3,0
2019-03-12,32.3,24.5,27.9,0.0,0.0,0.0,19.7,44.3,323,Mangalore,12.9141,74.856,0.1,0.10000000000000002,0.042857142857142864,2.6999999999999993,0.0,3,0
2019-03-13,32.0,23.2,27.6,0.1,0.1,1.0,22.9,50.8,325,Mangalore,12.9141,74.856,0.0,0.10000000000000002,0.042857142857142864,3.1999999999999993,-0.29999999999999716,3,0
2019-03-14,34.0,22.9,27.6,0.0,0.0,0.0,18.4,43.2,299,Mangalore,12.9141,74.856,0.1,0.06666666666666667,0.05714285714285715,-4.5,0.0,3,0
2019-03-15,32.2,22.0,27.2,0.0,0.0,0.0,19.7,45.4,262,Mangalore,12.9141,74.856,0.0,0.03333333333333333,0.05714285714285715,1.3000000000000007,-0.40000000000000213,3,0
2019-03-16,31.6,22.2,27.0,0.0,0.0,0.0,17.7,41.8,243,Mangalore,12.9141,74.856,0.0,0.03333333333333333,0.05714285714285715,-2.0,-0.1999999999999993,3,0
2019-03-17,31.5,22.6,27.2,0.0,0.0,0.0,18.4,42.8,295,Mangalore,12.9141,74.856,0.0,0.0,0.05714285714285715,0.6999999999999993,0.1999999999999993,3,0
2019-03-18,31.4,23.1,27.3,0.0,0.0,0.0,16.6,37.1,282,Mangalore,12.9141,74.856,0.0,0.0,0.028571428571428574,-1.7999999999999972,0.10000000000000142,3,0
2019-03-19,31.2,22.2,27.1,0.0,0.0,0.0,15.9,38.2,298,Mangalore,12.9141,74.856,0.0,0.0,0.014285714285714287,-0.7000000000000011,-0.1999999999999993,3,0
2019-03-20,31.6,23.5,27.6,0.0,0.0,0.0,16.0,39.2,301,Mangalore,12.9141,74.856,0.0,0.0,0.014285714285714287,0.09999999999999964,0.5,3,0
2019-03-21,32.5,23.7,28.1,0.0,0.0,0.0,18.1,41.4,320,Mangalore,12.9141,74.856,0.0,0.0,0.0,2.1000000000000014,0.5,3,0
2019-03-22,32.0,24.0,28.0,0.0,0.0,0.0,17.8,41.8,315,Mangalore,12.9141,74.856,0.0,0.0,0.0,-0.3000000000000007,-0.10000000000000142,3,0
2019-03-23,31.8,23.0,27.7,0.0,0.0,0.0,15.9,39.6,292,Mangalore,12.9141,74.856,0.0,0.0,0.0,-1.9000000000000004,-0.3000000000000007,3,0
2019-03-24,32.3,23.7,27.9,0.0,0.0,0.0,17.0,40.7,303,Mangalore,12.9141,74.856,0.0,0.0,0.0,1.0999999999999996,0.1999999999999993,3,0
2019-03-25,33.4,25.2,28.9,0.0,0.0,0.0,16.6,40.0,287,Mangalore,12.9141,74.856,0.0,0.0,0.0,-0.3999999999999986,1.0,3,0
2019-03-26,32.5,25.1,28.8,0.5,0.5,4.0,16.6,40.0,247,Mangalore,12.9141,74.856,0.0,0.0,0.0,0.0,-0.09999999999999787,3,0
2019-03-27,32.5,25.5,28.9,0.6,0.6,4.0,19.8,41.8,306,Mangalore,12.9141,74.856,0.5,0.16666666666666666,0.07142857142857142,3.1999999999999993,0.09999999999999787,3,0
2019-03-28,32.7,25.9,29.0,0.0,0.0,0.0,20.0,44.6,306,Mangalore,12.9141,74.856,0.6,0.3666666666666667,0.15714285714285717,0.1999999999999993,0.10000000000000142,3,0
2019-03-29,32.1,26.4,29.0,1.7,1.7,9.0,14.4,36.0,291,Mangalore,12.9141,74.856,0.0,0.3666666666666667,0.15714285714285717,-5.6,0.0,3,0
2019-03-30,31.6,26.9,28.9,2.0,2.0,12.0,14.6,36.4,272,Mangalore,12.9141,74.856,1.7,0.7666666666666666,0.39999999999999997,0.1999999999999993,-0.10000000000000142,3,0
2019-03-31,32.1,25.1,28.6,0.0,0.0,0.0,16.6,39.6,254,Mangalore,12.9141,74.856,2.0,1.2333333333333332,0.6857142857142857,2.0000000000000018,-0.29999999999999716,3,0
2019-04-01,32.5,25.5,28.9,0.2,0.2,1.0,17.3,41.8,299,Mangalore,12.9141,74.856,0.0,1.2333333333333332,0.6857142857142857,0.6999999999999993,0.29999999999999716,4,1
2019-04-02,32.0,26.9,29.1,1.4,1.4,5.0,15.5,39.2,301,Mangalore,12.9141,74.856,0.2,0.7333333333333334,0.7142857142857143,-1.8000000000000007,0.20000000000000284,4,1
2019-04-03,32.5,25.8,29.0,0.0,0.0,0.0,14.8,37.4,306,Mangalore,12.9141,74.856,1.4,0.5333333333333333,0.8428571428571427,-0.6999999999999993,-0.10000000000000142,4,1
2019-04-04,32.2,25.4,28.8,4.1,4.1,8.0,15.3,37.1,268,Mangalore,12.9141,74.856,0.0,0.5333333333333333,0.7571428571428571,0.5,-0.1999999999999993,4,1
2019-04-05,33.0,26.0,29.4,1.2,1.2,4.0,18.9,41.0,304,Mangalore,12.9141,74.856,4.1,1.8333333333333333,1.3428571428571427,3.599999999999998,0.5999999999999979,4,1
2019-04-06,32.7,26.4,29.3,0.0,0.0,0.0,19.9,43.6,319,Mangalore,12.9141,74.856,1.2,1.7666666666666666,1.2714285714285711,1.0,-0.09999999999999787,4,1
2019-04-07,33.0,26.0,29.6,0.0,0.0,0.0,18.1,38.2,305,Mangalore,12.9141,74.856,0.0,1.7666666666666668,0.9857142857142857,-1.7999999999999972,0.3000000000000007,4,1
2019-04-08,33.7,26.3,29.2,5.2,5.2,4.0,19.7,46.4,257,Mangalore,12.9141,74.856,0.0,0.4000000000000003,0.9857142857142857,1.5999999999999979,-0.40000000000000213,4,1
2019-04-09,33.5,25.6,29.4,0.0,0.0,0.0,16.5,39.2,305,Mangalore,12.9141,74.856,5.2,1.7333333333333336,1.6999999999999997,-3.1999999999999993,0.1999999999999993,4,1
2019-04-10,34.0,26.3,29.7,0.0,0.0,0.0,16.0,41.0,300,Mangalore,12.9141,74.856,0.0,1.7333333333333336,1.5,-0.5,0.3000000000000007,4,1
2019-04-11,33.2,26.7,29.7,0.2,0.2,2.0,14.7,38.2,307,Mangalore,12.9141,74.856,0.0,1.7333333333333336,1.5,-1.3000000000000007,0.0,4,1
2019-04-12,33.8,26.3,29.8,0.0,0.0,0.0,18.0,38.9,309,Mangalore,12.9141,74.856,0.2,0.06666666666666697,0.942857142857143,3.3000000000000007,0.10000000000000142,4,1
2019-04-13,34.0,26.4,29.9,0.0,0.0,0.0,17.2,43.6,289,Mangalore,12.9141,74.856,0.0,0.06666666666666697,0.7714285714285715,-0.8000000000000007,0.09999999999999787,4,1
2019-04-14,34.0,27.0,30.2,0.1,0.1,1.0,17.6,43.6,272,Mangalore,12.9141,74.856,0.0,0.06666666666666697,0.7714285714285715,0.40000000000000213,0.3000000000000007,4,1
2019-04-15,33.8,26.5,30.1,0.1,0.1,1.0,15.8,39.2,273,Mangalore,12.9141,74.856,0.1,0.03333333333333363,0.7857142857142857,-1.8000000000000007,-0.09999999999999787,4,1
2019-04-16,33.2,27.4,30.0,0.0,0.0,0.0,16.2,40.0,289,Mangalore,12.9141,74.856,0.1,0.06666666666666697,0.05714285714285715,0.3999999999999986,-0.10000000000000142,4,1
2019-04-17,33.8,27.8,30.2,0.2,0.2,2.0,21.4,47.5,318,Mangalore,12.9141,74.856,0.0,0.06666666666666697,0.05714285714285715,5.199999999999999,0.1999999999999993,4,1
2019-04-18,33.8,26.0,30.3,0.0,0.0,0.0,25.7,51.8,325,Mangalore,12.9141,74.856,0.2,0.10000000000000031,0.08571428571428573,4.300000000000001,0.10000000000000142,4,1
2019-04-19,33.3,25.6,29.7,0.0,0.0,0.0,21.6,49.0,313,Mangalore,12.9141,74.856,0.0,0.06666666666666697,0.05714285714285715,-4.099999999999998,-0.6000000000000014,4,1
2019-04-20,33.4,26.0,29.5,0.0,0.0,0.0,23.7,52.6,312,Mangalore,12.9141,74.856,0.0,0.06666666666666697,0.05714285714285715,2.099999999999998,-0.1999999999999993,4,1
2019-04-21,32.8,26.1,29.4,0.0,0.0,0.0,19.5,45.0,309,Mangalore,12.9141,74.856,0.0,0.0,0.05714285714285715,-4.199999999999999,-0.10000000000000142,4,1
2019-04-22,33.3,26.0,29.6,0.0,0.0,0.0,21.7,49.0,317,Mangalore,12.9141,74.856,0.0,0.0,0.042857142857142864,2.1999999999999993,0.20000000000000284,4,1
2019-04-23,33.4,25.7,29.7,0.1,0.1,1.0,17.2,44.6,269,Mangalore,12.9141,74.856,0.0,0.0,0.028571428571428574,-4.5,0.09999999999999787,4,1
2019-04-24,34.5,25.5,29.9,0.0,0.0,0.0,18.6,46.4,307,Mangalore,12.9141,74.856,0.1,0.03333333333333363,0.042857142857142864,1.4000000000000021,0.1999999999999993,4,1
2019-04-25,33.5,26.6,30.1,0.0,0.0,0.0,18.8,44.3,299,Mangalore,12.9141,74.856,0.0,0.03333333333333363,0.014285714285714287,0.1999999999999993,0.20000000000000284,4,1
2019-04-26,33.7,26.5,29.9,0.0,0.0,0.0,18.8,45.0,308,Mangalore,12.9141,74.856,0.0,0.03333333333333363,0.014285714285714287,0.0,-0.20000000000000284,4,1
2019-04-27,33.7,27.1,30.1,0.3,0.3,3.0,17.4,43.2,302,Mangalore,12.9141,74.856,0.0,0.0,0.014285714285714287,-1.4000000000000021,0.20000000000000284,4,1
2019-04-28,32.8,26.6,29.8,0.7,0.7,4.0,14.5,36.4,263,Mangalore,12.9141,74.856,0.3,0.1000000000000003,0.05714285714285715,-2.8999999999999986,-0.3000000000000007,4,1
2019-04-29,33.8,28.1,30.4,1.1,1.1,7.0,16.4,39.6,285,Mangalore,12.9141,74.856,0.7,0.33333333333333365,0.15714285714285717,1.8999999999999986,0.5999999999999979,4,1
2019-04-30,32.2,26.9,28.8,9.1,9.1,18.0,16.5,38.9,278,Mangalore,12.9141,74.856,1.1,0.7000000000000003,0.31428571428571433,0.10000000000000142,-1.5999999999999979,4,1
2019-05-01,30.2,25.5,28.2,3.1,3.1,13.0,14.5,33.5,299,Mangalore,12.9141,74.856,9.1,3.6333333333333333,1.5999999999999999,-2.0,-0.6000000000000014,5,1
2019-05-02,31.2,23.9,28.0,0.2,0.2,1.0,14.4,32.8,294,Mangalore,12.9141,74.856,3.1,4.433333333333334,2.0428571428571427,-0.09999999999999964,-0.1999999999999993,5,1
2019-05-03,31.9,25.5,28.5,0.5,0.5,3.0,17.6,40.3,295,Mangalore,12.9141,74.856,0.2,4.133333333333334,2.0714285714285716,3.200000000000001,0.5,5,1
2019-05-04,32.2,25.1,28.8,0.0,0.0,0.0,20.0,43.9,319,Mangalore,12.9141,74.856,0.5,1.2666666666666668,2.142857142857143,2.3999999999999986,0.3000000000000007,5,1
2019-05-05,32.5,25.7,29.2,0.0,0.0,0.0,24.4,54.4,327,Mangalore,12.9141,74.856,0.0,0.2333333333333333,2.1,4.399999999999999,0.3999999999999986,5,1
2019-05-06,32.7,26.1,29.6,0.0,0.0,0.0,22.3,49.7,318,Mangalore,12.9141,74.856,0.0,0.16666666666666666,2.0,-2.099999999999998,0.40000000000000213,5,1
2019-05-07,30.2,27.0,28.5,6.0,6.0,19.0,15.9,34.9,307,Mangalore,12.9141,74.856,0.0,0.0,1.842857142857143,-6.4,-1.1000000000000014,5,1
2019-05-08,30.1,25.8,27.7,5.2,5.2,15.0,18.2,37.1,316,Mangalore,12.9141,74.856,6.0,2.0,1.4000000000000001,2.299999999999999,-0.8000000000000007,5,1
2019-05-09,31.6,26.5,28.9,0.0,0.0,0.0,23.2,51.1,320,Mangalore,12.9141,74.856,5.2,3.733333333333333,1.7,5.0,1.1999999999999993,5,1
2019-05-10,32.3,25.2,28.8,0.0,0.0,0.0,25.0,53.6,333,Mangalore,12.9141,74.856,0.0,3.733333333333333,1.6714285714285713,1.8000000000000007,-0.09999999999999787,5,1
2019-05-11,32.8,27.0,29.6,0.2,0.2,2.0,22.3,49.7,324,Mangalore,12.9141,74.856,0.0,1.7333333333333334,1.5999999999999999,-2.6999999999999993,0.8000000000000007,5,1
2019-05-12,32.8,26.8,29.5,0.0,0.0,0.0,21.2,48.2,319,Mangalore,12.9141,74.856,0.2,0.06666666666666667,1.6285714285714283,-1.1000000000000014,-0.10000000000000142,5,1
2019-05-13,32.8,27.0,29.6,0.1,0.1,1.0,20.7,47.9,311,Mangalore,12.9141,74.856,0.0,0.06666666666666667,1.6285714285714283,-0.5,0.10000000000000142,5,1
2019-05-14,32.3,27.1,29.6,0.0,0.0,0.0,20.6,47.9,311,Mangalore,12.9141,74.856,0.1,0.10000000000000002,1.6428571428571428,-0.09999999999999787,0.0,5,1
2019-05-15,32.7,27.4,29.7,0.2,0.2,1.0,22.1,49.7,315,Mangalore,12.9141,74.856,0.0,0.03333333333333333,0.7857142857142857,1.5,0.09999999999999787,5,1
2019-05-16,33.1,26.1,29.4,0.0,0.0,0.0,23.6,52.9,317,Mangalore,12.9141,74.856,0.2,0.10000000000000002,0.07142857142857142,1.5,-0.3000000000000007,5,1
2019-05-17,32.5,26.7,29.5,0.5,0.5,2.0,23.2,51.8,315,Mangalore,12.9141,74.856,0.0,0.06666666666666667,0.07142857142857142,-0.40000000000000213,0.10000000000000142,5,1
2019-05-18,33.3,27.1,29.9,0.0,0.0,0.0,20.1,48.2,313,Mangalore,12.9141,74.856,0.5,0.2333333333333333,0.14285714285714285,-3.099999999999998,0.3999999999999986,5,1
2019-05-19,33.4,26.9,29.8,0.4,0.4,3.0,16.9,41.0,291,Mangalore,12.9141,74.856,0.0,0.16666666666666666,0.1142857142857143,-3.200000000000003,-0.09999999999999787,5,1
2019-05-20,33.8,27.4,30.0,1.2,1.2,3.0,19.2,44.3,279,Mangalore,12.9141,74.856,0.4,0.3,0.17142857142857146,2.3000000000000007,0.1999999999999993,5,1
2019-05-21,33.6,27.4,30.2,0.1,0.1,1.0,17.3,41.8,302,Mangalore,12.9141,74.856,1.2,0.5333333333333333,0.32857142857142857,-1.8999999999999986,0.1999999999999993,5,1
2019-05-22,33.4,27.2,30.2,0.0,0.0,0.0,17.9,42.8,309,Mangalore,12.9141,74.856,0.1,0.5666666666666667,0.34285714285714286,0.5999999999999979,0.0,5,1
2019-05-23,31.3,27.8,29.5,5.1,5.1,9.0,15.1,32.8,311,Mangalore,12.9141,74.856,0.0,0.4333333333333333,0.3142857142857142,-2.799999999999999,-0.6999999999999993,5,1
2019-05-24,32.7,26.6,29.8,1.1,1.1,4.0,15.2,36.7,289,Mangalore,12.9141,74.856,5.1,1.7333333333333332,1.0428571428571427,0.09999999999999964,0.3000000000000007,5,1
2019-05-25,33.8,25.7,29.6,2.0,2.0,4.0,20.2,47.2,304,Mangalore,12.9141,74.856,1.1,2.0666666666666664,1.1285714285714283,5.0,-0.1999999999999993,5,1
2019-05-26,33.7,26.8,30.0,0.0,0.0,0.0,20.7,46.8,305,Mangalore,12.9141,74.856,2.0,2.733333333333333,1.4142857142857141,0.5,0.3999999999999986,5,1
2019-05-27,33.8,27.6,30.3,0.0,0.0,0.0,21.6,47.9,317,Mangalore,12.9141,74.856,0.0,1.0333333333333334,1.357142857142857,0.9000000000000021,0.3000000000000007,5,1
2019-05-28,34.5,27.5,30.2,2.7,2.7,8.0,21.4,47.9,318,Mangalore,12.9141,74.856,0.0,0.6666666666666666,1.1857142857142855,-0.20000000000000284,-0.10000000000000142,5,1
